dist_top, dist_bottom, dist_left, dist_right, dist_head_tail, dist_candy, move, score, result
403.0, 567.0, 590.0, 357.0, 414.9216793564781, 385.33102652135346,2,0,1
403.0, 567.0, 718.0, 229.0, 452.133829745132, 301.8873962258113,3,0,1
403.0, 567.0, 878.0, 69.0, 522.9196879062788, 256.0,3,0,1
-1, -1, -1, -1, -1, -1,3,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 801.6389461596785,1,0,1
851.0, 119.0, 46.0, 901.0, 72.44308110509934, 738.7773683593725,3,0,1
787.0, 183.0, 142.0, 805.0, 113.85077953180645, 628.700246540432,1,0,1
691.0, 279.0, 206.0, 741.0, 171.0263137648707, 547.7517685959581,2,0,1
627.0, 343.0, 110.0, 837.0, 151.64761785138597, 640.0,3,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 882.0708588316473,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
-1, -1, -1, -1, -1, -1,3,0,1
947.0, 23.0, 15.0, 932.0, -1, 333.13210592796366,1,0,1
883.0, 87.0, 46.0, 901.0, 53.9351462406472, 289.77232442039735,0,0,1
755.0, 215.0, 46.0, 901.0, 123.06502346320826, 303.5786553761644,1,0,1
595.0, 375.0, 46.0, 901.0, 205.0219500443794, 385.33102652135346,1,0,1
467.0, 503.0, 46.0, 901.0, 270.0074073057997, 480.0,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, -1,1,0,1
819.0, 151.0, 238.0, 709.0, 137.41178988718545, -1,2,0,1
755.0, 215.0, 110.0, 837.0, 137.90213921473443, -1,0,0,1
883.0, 87.0, 46.0, 901.0, 137.90213921473443, -1,1,0,1
970.0, 0.0, 0.0, 947.0, 191.049731745428, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 851.5027891909691,2,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 760.6313167363016,3,0,1
947.0, 23.0, 398.0, 549.0, 128.0, 710.5153059575846,3,0,1
947.0, 23.0, 526.0, 421.0, 128.0, 704.7268974574476,3,0,1
947.0, 23.0, 718.0, 229.0, 128.0, 738.7773683593725,1,0,1
819.0, 151.0, 814.0, 133.0, 104.546640309481, 658.920329023168,3,0,1
755.0, 215.0, 936.0, 11.0, 98.76234100101111, 676.3933766677494,0,0,1
-1, -1, -1, -1, -1, -1,1,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 972.5188944179954,1,0,1
851.0, 119.0, 46.0, 901.0, 72.44308110509934, 885.0762679001172,0,0,1
691.0, 279.0, 46.0, 901.0, 156.02884348735012, 790.341698254622,0,0,1
563.0, 407.0, 46.0, 901.0, 221.00904958847272, 731.1142181629352,0,0,1
403.0, 567.0, 46.0, 901.0, 302.00662244394573, 684.0818664458224,0,0,1
243.0, 727.0, 46.0, 901.0, 382.00130889828114, 672.7614733321165,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,0,0,1
970.0, 0.0, 0.0, 947.0, 37.8021163428716, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 735.6962688501281,1,0,1
851.0, 119.0, 46.0, 901.0, 72.44308110509934, 706.9031050999847,3,0,1
787.0, 183.0, 174.0, 773.0, 128.9961239727768, 590.0508452667448,1,0,1
659.0, 311.0, 206.0, 741.0, 185.9247159470736, 601.2254152977899,2,0,1
595.0, 375.0, 110.0, 837.0, 171.9447585708852, 715.5417527999327,0,0,1
723.0, 247.0, 46.0, 901.0, 67.89698078707183, 729.7122720634483,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 929.4476854562606,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 815.8431221748456,2,0,1
947.0, 23.0, 366.0, 581.0, 191.0, 702.5439488032048,1,0,1
819.0, 151.0, 430.0, 517.0, 207.1955597979841, 559.7713819051488,3,0,1
755.0, 215.0, 558.0, 389.0, 206.69300907384363, 445.7084248698918,3,0,1
755.0, 215.0, 750.0, 197.0, 242.42524621004307, 417.22895393296955,3,0,1
755.0, 215.0, 936.0, 11.0, 280.0071427660373, 469.6594510919588,1,0,1
-1, -1, -1, -1, -1, -1,2,0,1
563.0, 407.0, 878.0, 69.0, -1, 275.27440854536405,0,0,1
691.0, 279.0, 814.0, 133.0, 108.78419002777932, 364.85613603172413,1,0,1
883.0, 87.0, 814.0, 133.0, 214.93254755853056, 552.4056480522262,2,0,1
947.0, 23.0, 686.0, 261.0, 206.69300907384363, 608.8415228940943,3,0,1
947.0, 23.0, 494.0, 453.0, 240.9024698918631, 647.9506154021308,3,0,1
947.0, 23.0, 302.0, 645.0, 286.0069929215018, 736.6953237261656,1,0,1
819.0, 151.0, 238.0, 709.0, 207.1955597979841, 678.8225099390856,2,0,1
755.0, 215.0, 110.0, 837.0, 206.69300907384363, 736.6953237261656,3,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,1,0,1
851.0, 119.0, 46.0, 901.0, 72.44308110509934, -1,1,0,1
691.0, 279.0, 46.0, 901.0, 156.02884348735012, -1,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 364.06730147048364,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 257.9922479455536,1,0,1
819.0, 151.0, 206.0, 741.0, 127.94530081249565, 135.7645019878171,3,0,1
755.0, 215.0, 334.0, 613.0, 194.83326204732086, -1,2,0,1
755.0, 215.0, 494.0, 453.0, 278.91575789115967, 194.64840096954302,2,0,1
755.0, 215.0, 686.0, 261.0, 385.86137407105156, 385.33102652135346,3,0,1
755.0, 215.0, 846.0, 101.0, 427.69147758635546, 544.9403637096449,0,0,1
883.0, 87.0, 910.0, 37.0, 358.949857222426, 628.700246540432,2,0,1
947.0, 23.0, 782.0, 165.0, 164.57521077003062, 529.6942514318991,2,0,1
947.0, 23.0, 590.0, 357.0, 208.89231675674432, 364.85613603172413,2,0,1
947.0, 23.0, 430.0, 517.0, 335.8094697890457, 257.9922479455536,1,0,1
819.0, 151.0, 366.0, 581.0, 322.80024783137947, 115.37764081484765,1,0,1
627.0, 343.0, 366.0, 581.0, 330.84739684634064, 115.37764081484765,3,0,1
563.0, 407.0, 494.0, 453.0, 256.00781238079435, 249.92798962901293,1,0,1
467.0, 503.0, 558.0, 389.0, 303.59183124715327, 362.03867196751236,2,0,1
403.0, 567.0, 430.0, 517.0, 229.17678765529462, 344.65054765660824,1,0,1
275.0, 695.0, 366.0, 581.0, 256.51705596314645, 452.54833995939043,2,0,1
211.0, 759.0, 238.0, 709.0, 285.0350855596553, 515.9844958911071,0,0,1
307.0, 663.0, 174.0, 773.0, 228.31995094603536, 435.2470562795342,2,0,1
371.0, 599.0, 46.0, 901.0, 270.2480342204176, 435.2470562795342,0,0,1
389.0, 581.0, 0.0, 947.0, -1, 450.2887962186046,1,0,0
-1, -1, -1, -1, -1, -1,1,0,1
947.0, 23.0, 15.0, 932.0, -1, -1,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 836.7944789492818,0,0,1
970.0, 0.0, 0.0, 947.0, 37.8021163428716, 863.5305437562704,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 600.3207476008138,3,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 515.9844958911071,1,0,1
851.0, 119.0, 110.0, 837.0, 85.7962703152066, 475.7141999141922,1,0,1
723.0, 247.0, 110.0, 837.0, 158.14550262337528, 449.14140312378237,3,0,1
659.0, 311.0, 206.0, 741.0, 183.88311504866346, 353.45155254999236,3,0,1
659.0, 311.0, 334.0, 613.0, 232.89911979223967, 226.27416997969522,0,0,1
755.0, 215.0, 398.0, 549.0, 212.03773249117714, 172.32527382830412,1,0,1
883.0, 87.0, 398.0, 549.0, 216.0671192014185, 249.92798962901293,2,0,1
947.0, 23.0, 334.0, 613.0, 188.30825791770258, 340.1646660075088,3,0,1
947.0, 23.0, 206.0, 741.0, 148.92951352905172, 435.2470562795342,1,0,1
883.0, 87.0, 142.0, 805.0, 130.43005788544295, 458.1702740248433,0,0,1
723.0, 247.0, 142.0, 805.0, 135.2479205015737, 417.22895393296955,2,0,1
659.0, 311.0, 142.0, 805.0, 175.775424903483, 417.22895393296955,2,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
-1, -1, -1, -1, -1, -1,0,0,1
947.0, 23.0, 15.0, 932.0, -1, 706.8132709563397,3,0,1
970.0, 0.0, 0.0, 947.0, 26.92582403567252, 731.1723463042075,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 1055.6670876748976,1,0,1
883.0, 87.0, 78.0, 869.0, 60.53924347066124, 967.4378533011824,1,0,1
691.0, 279.0, 78.0, 869.0, 166.24379687675568, 874.0160181598504,1,0,1
531.0, 439.0, 78.0, 869.0, 249.07227866625382, 822.7174484596762,0,0,1
371.0, 599.0, 78.0, 869.0, 331.03776219639957, 800.6397442045954,2,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 851.2396842253067,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, -1,3,0,1
755.0, 215.0, 206.0, 741.0, 148.8086019019062, -1,1,0,1
627.0, 343.0, 270.0, 677.0, 160.0, -1,0,0,1
435.0, 535.0, 270.0, 677.0, 209.53758612716717, -1,2,0,1
371.0, 599.0, 142.0, 805.0, 158.39823231336896, -1,0,0,1
499.0, 471.0, 78.0, 869.0, 137.90213921473443, -1,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 945.084652293116,1,0,1
883.0, 87.0, 46.0, 901.0, 53.9351462406472, 874.0160181598504,3,0,1
819.0, 151.0, 142.0, 805.0, 104.30723848324239, 779.250922360699,0,0,1
915.0, 55.0, 174.0, 773.0, 96.56603957913983, 861.6263691415206,1,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 608.789783094296,1,0,1
851.0, 119.0, 46.0, 901.0, 72.44308110509934, 512.0,0,0,1
723.0, 247.0, 46.0, 901.0, 140.05713120009278, 384.0,3,0,1
659.0, 311.0, 142.0, 805.0, 161.15210206509875, 334.0898082851376,1,0,1
563.0, 407.0, 206.0, 741.0, 219.73848092675985, 275.27440854536405,2,0,1
499.0, 471.0, 110.0, 837.0, 200.0, 172.32527382830412,0,0,1
563.0, 407.0, 46.0, 901.0, 121.70866854912184, 224.0,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 620.7616289688016,3,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 558.8559742903353,3,0,1
947.0, 23.0, 238.0, 709.0, 127.0, 527.7575200790606,1,0,1
851.0, 119.0, 302.0, 645.0, 148.00337833982033, 420.89428601490897,0,0,1
691.0, 279.0, 302.0, 645.0, 219.69296757065302, 263.8787600395303,3,0,1
627.0, 343.0, 398.0, 549.0, 263.0019011338131, 194.64840096954302,2,0,1
627.0, 343.0, 558.0, 389.0, 325.2076259868455, 271.5290039756342,1,0,1
499.0, 471.0, 622.0, 325.0, 384.87660360172583, 263.8787600395303,1,0,1
339.0, 631.0, 622.0, 325.0, 451.5927368769343, 273.408119850161,1,0,1
179.0, 791.0, 622.0, 325.0, 533.262599476093, 362.03867196751236,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 420.7433897282285,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 642.1970102702129,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 547.7517685959581,1,0,1
851.0, 119.0, 142.0, 805.0, 93.53608929178085, 512.9990253402048,0,0,1
723.0, 247.0, 142.0, 805.0, 165.55965692160635, 536.4177476556868,1,0,1
563.0, 407.0, 142.0, 805.0, 252.79240494919938, 603.7747924516226,3,0,1
531.0, 439.0, 206.0, 741.0, 253.6178227175685, 569.7438020724754,0,0,1
627.0, 343.0, 270.0, 677.0, 152.620444239951, 461.5105632593906,2,0,1
659.0, 311.0, 174.0, 773.0, 56.568542494923804, 529.6942514318991,1,0,1
659.0, 311.0, 142.0, 805.0, -1, 558.8559742903353,1,0,0
-1, -1, -1, -1, -1, -1,0,0,1
947.0, 23.0, 15.0, 932.0, -1, 480.0,0,0,1
970.0, 0.0, 0.0, 947.0, 26.92582403567252, 503.2236083492109,0,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,2,0,1
947.0, 23.0, 78.0, 869.0, 47.0, -1,1,0,1
883.0, 87.0, 142.0, 805.0, 79.30952023559341, -1,2,0,1
819.0, 151.0, 78.0, 869.0, 87.92041856133307, -1,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 908.9779975334936,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
-1, -1, -1, -1, -1, -1,3,0,1
947.0, 23.0, 15.0, 932.0, -1, 1037.844400669002,1,0,1
851.0, 119.0, 46.0, 901.0, 72.44308110509934, 941.1482348705755,0,0,1
723.0, 247.0, 46.0, 901.0, 140.05713120009278, 839.961903898028,3,0,1
659.0, 311.0, 142.0, 805.0, 161.15210206509875, 729.7122720634483,3,0,1
659.0, 311.0, 302.0, 645.0, 229.08513701242165, 643.9875775199395,2,0,1
659.0, 311.0, 462.0, 485.0, 317.9716968536665, 590.0508452667448,2,0,1
659.0, 311.0, 622.0, 325.0, 406.6017707782395, 576.8882040742383,2,0,1
659.0, 311.0, 782.0, 165.0, 493.74588605881064, 607.1573107523288,3,0,1
659.0, 311.0, 910.0, 37.0, 562.8827586629386, 658.920329023168,2,0,1
-1, -1, -1, -1, -1, -1,1,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 994.8994924111681,1,0,1
851.0, 119.0, 46.0, 901.0, 72.44308110509934, 906.227344544403,3,0,1
819.0, 151.0, 142.0, 805.0, 104.30723848324239, 814.5870119269027,2,0,1
819.0, 151.0, 302.0, 645.0, 192.03385118254542, 710.5153059575846,1,0,1
723.0, 247.0, 366.0, 581.0, 220.38375620721234, 595.2344076076248,0,0,1
563.0, 407.0, 366.0, 581.0, 278.03776721877193, 475.7141999141922,1,0,1
403.0, 567.0, 366.0, 581.0, 363.7169228947149, 386.6574711550263,2,0,1
339.0, 631.0, 270.0, 677.0, 348.11635985687315, 458.1702740248433,3,0,1
339.0, 631.0, 110.0, 837.0, 334.5743564590687, 615.532289973483,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 769.041611357929,1,0,1
851.0, 119.0, 46.0, 901.0, 72.44308110509934, 668.1796165702752,3,0,1
787.0, 183.0, 142.0, 805.0, 113.85077953180645, 583.9452029086291,3,0,1
787.0, 183.0, 302.0, 645.0, 199.15069670980316, 579.5446488407947,0,0,1
883.0, 87.0, 366.0, 581.0, 203.44286667268528, 684.0818664458224,1,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 1011.1068192827106,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 934.597239456655,1,0,1
851.0, 119.0, 174.0, 773.0, 102.6498904042279, 825.8232256360922,1,0,1
691.0, 279.0, 174.0, 773.0, 190.4337155022713, 744.3010143752325,1,0,1
531.0, 439.0, 174.0, 773.0, 278.21754078418564, 690.7850606375329,1,0,1
371.0, 599.0, 174.0, 773.0, 363.60693062701654, 672.0,3,0,1
339.0, 631.0, 302.0, 645.0, 353.0849756078556, 544.9403637096449,3,0,1
339.0, 631.0, 398.0, 549.0, 366.0054644400818, 449.14140312378237,3,0,1
339.0, 631.0, 558.0, 389.0, 423.0011820314454, 289.77232442039735,0,0,1
435.0, 535.0, 622.0, 325.0, 378.31204051681993, 232.96351645697658,3,0,1
499.0, 471.0, 718.0, 229.0, 414.66371917494786, 181.01933598375618,3,0,1
499.0, 471.0, 814.0, 133.0, 482.80845063026806, 131.93938001976514,3,0,1
499.0, 471.0, 936.0, 11.0, 564.0460974069407, 156.4736399525492,0,0,1
-1, -1, -1, -1, -1, -1,2,0,1
627.0, 343.0, 910.0, 37.0, -1, 263.8787600395303,0,0,1
723.0, 247.0, 846.0, 101.0, -1, 352.0,1,0,1
883.0, 87.0, 846.0, 101.0, -1, 512.0,3,0,1
947.0, 23.0, 936.0, 11.0, -1, 582.9888506652593,3,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 1119.200160829152,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 1044.7889739081286,2,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 973.2420048477152,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 630.6322224561634,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 588.3128419472075,2,0,1
947.0, 23.0, 270.0, 677.0, 143.0, 547.7517685959581,2,0,1
947.0, 23.0, 398.0, 549.0, 207.0, 547.7517685959581,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 425.9589182069088,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 334.0898082851376,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 243.70473938764508,1,0,1
883.0, 87.0, 270.0, 677.0, 130.17680284904833, 163.1686244349691,3,0,1
819.0, 151.0, 366.0, 581.0, 188.8279640307547, 71.55417527999327,1,0,1
723.0, 247.0, 398.0, 549.0, 226.29184695874486, 131.93938001976514,0,0,1
595.0, 375.0, 398.0, 549.0, 284.445073784026, 257.9922479455536,2,0,1
563.0, 407.0, 302.0, 645.0, 244.73863609981976, 315.1634496574753,3,0,1
563.0, 407.0, 174.0, 773.0, 237.0232056149777, 385.33102652135346,3,0,1
563.0, 407.0, 15.0, 932.0, 302.60535355475787, 505.14255413694855,1,0,1
970.0, 0.0, 0.0, 947.0, 340.4423592915547, 446.1625264407579,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 1221.17361583028,1,0,1
883.0, 87.0, 46.0, 901.0, 53.9351462406472, 1154.2200829997716,0,0,1
755.0, 215.0, 46.0, 901.0, 123.06502346320826, 1069.4895978923778,3,0,1
691.0, 279.0, 110.0, 837.0, 143.10835055998655, 979.5345833608939,1,0,1
627.0, 343.0, 174.0, 773.0, 184.45866745696716, 889.692081565302,3,0,1
563.0, 407.0, 270.0, 677.0, 236.8902699563661, 774.6379799622531,3,0,1
563.0, 407.0, 398.0, 549.0, 294.89320100673734, 678.8225099390856,2,0,1
563.0, 407.0, 526.0, 421.0, 363.7169228947149, 595.2344076076248,2,0,1
563.0, 407.0, 654.0, 293.0, 435.1091817004095, 529.6942514318991,0,0,1
627.0, 343.0, 718.0, 229.0, 435.1057342761642, 567.0414446934192,2,0,1
691.0, 279.0, 654.0, 293.0, 329.5572787847357, 647.9506154021308,1,0,1
595.0, 375.0, 622.0, 325.0, 275.5358415887124, 572.4334022399462,0,0,1
566.0, 404.0, 632.0, 315.0, -1, 542.0378215586068,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 860.2889049615833,3,0,1
947.0, 23.0, 206.0, 741.0, 64.0, 729.7122720634483,1,0,1
819.0, 151.0, 270.0, 677.0, 64.0, 590.0508452667448,2,0,1
755.0, 215.0, 110.0, 837.0, 64.0, 665.876865493914,0,0,1
883.0, 87.0, 46.0, 901.0, 64.0, 794.8635102959502,1,0,1
962.0, 8.0, 30.0, 917.0, -1, 859.4515693161541,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 479.2003756258962,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 403.8229810201495,3,0,1
947.0, 23.0, 206.0, 741.0, 96.0, 230.7552816296953,2,0,1
947.0, 23.0, 398.0, 549.0, 96.0, 128.0,2,0,1
947.0, 23.0, 590.0, 357.0, 96.0, 230.7552816296953,2,0,1
947.0, 23.0, 814.0, 133.0, 96.0, 435.2470562795342,1,0,1
819.0, 151.0, 878.0, 69.0, 90.19977827023745, 480.0,0,0,1
659.0, 311.0, 878.0, 69.0, 96.0, 505.9644256269407,1,0,1
467.0, 503.0, 878.0, 69.0, 96.0, 595.2344076076248,0,0,1
275.0, 695.0, 878.0, 69.0, 96.0, 725.4901791202966,1,0,1
51.0, 919.0, 878.0, 69.0, 96.0, 905.662188677434,2,0,1
36.0, 934.0, 893.0, 54.0, 80.4114419718985, 926.3444283850365,0,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, -1,1,0,1
819.0, 151.0, 270.0, 677.0, 119.40686747419514, -1,0,0,1
627.0, 343.0, 270.0, 677.0, 160.0, -1,0,0,1
435.0, 535.0, 270.0, 677.0, 160.0, -1,3,0,1
371.0, 599.0, 398.0, 549.0, 119.40686747419514, -1,1,0,1
243.0, 727.0, 494.0, 453.0, 119.40686747419514, -1,3,0,1
179.0, 791.0, 622.0, 325.0, 119.40686747419514, -1,0,0,1
307.0, 663.0, 686.0, 261.0, 119.40686747419514, -1,1,0,1
531.0, 439.0, 686.0, 261.0, 160.0, -1,0,0,1
723.0, 247.0, 686.0, 261.0, 160.0, -1,0,0,1
915.0, 55.0, 686.0, 261.0, 160.0, -1,0,0,1
962.0, 8.0, 670.0, 277.0, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 416.23190651366457,2,0,1
947.0, 23.0, 78.0, 869.0, 47.0, 353.45155254999236,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 620.7616289688016,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 558.8559742903353,3,0,1
947.0, 23.0, 270.0, 677.0, 143.0, 520.9222590751906,1,0,1
851.0, 119.0, 334.0, 613.0, 161.69724796668618, 417.22895393296955,0,0,1
691.0, 279.0, 334.0, 613.0, 227.69497139814047, 257.9922479455536,3,0,1
627.0, 343.0, 430.0, 517.0, 273.64210202379314, 202.3857702507763,2,0,1
627.0, 343.0, 622.0, 325.0, 353.1600203873592, 320.0,3,0,1
627.0, 343.0, 782.0, 165.0, 438.98974931084666, 458.1702740248433,0,0,1
723.0, 247.0, 846.0, 101.0, 420.2975136733502, 559.7713819051488,0,0,1
883.0, 87.0, 846.0, 101.0, 390.858030491891, 656.5851049178622,2,0,1
947.0, 23.0, 750.0, 197.0, 287.0017421549911, 640.0,3,0,1
947.0, 23.0, 590.0, 357.0, 173.23394586512194, 558.8559742903353,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 1158.896457842546,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,1,0,1
883.0, 87.0, 46.0, 901.0, 53.9351462406472, -1,1,0,1
755.0, 215.0, 46.0, 901.0, 123.06502346320826, -1,3,0,1
723.0, 247.0, 142.0, 805.0, 135.28118864054971, -1,1,0,1
627.0, 343.0, 174.0, 773.0, 188.04254837669055, -1,1,0,1
499.0, 471.0, 174.0, 773.0, 257.2800031094527, -1,1,0,1
339.0, 631.0, 174.0, 773.0, 346.7174642269985, -1,2,0,1
307.0, 663.0, 78.0, 869.0, 324.99230760127233, -1,0,0,1
371.0, 599.0, 15.0, 932.0, 239.11712611187014, -1,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 193.6620768245554,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, -1,1,0,1
819.0, 151.0, 238.0, 709.0, 137.41178988718545, 101.19288512538814,0,0,1
627.0, 343.0, 238.0, 709.0, 233.80333616097099, 289.77232442039735,1,0,1
435.0, 535.0, 238.0, 709.0, 272.0, 481.06548410793306,3,0,1
371.0, 599.0, 366.0, 581.0, 194.40164608356588, 567.0414446934192,1,0,1
243.0, 727.0, 430.0, 517.0, 194.83326204732086, 708.3501958777169,1,0,1
83.0, 887.0, 430.0, 517.0, 224.58851261807672, 861.6263691415206,2,0,1
36.0, 934.0, 446.0, 501.0, -1, 911.1756142478793,1,0,0
-1, -1, -1, -1, -1, -1,3,0,1
947.0, 23.0, 15.0, 932.0, -1, 950.7560149691402,1,0,1
851.0, 119.0, 78.0, 869.0, 79.30952023559341, 837.5201490113536,3,0,1
787.0, 183.0, 174.0, 773.0, 124.96399481450646, 725.4901791202966,2,0,1
787.0, 183.0, 366.0, 581.0, 227.56098083810414, 615.532289973483,1,0,1
691.0, 279.0, 430.0, 517.0, 256.7586415293554, 500.8792269599529,1,0,1
499.0, 471.0, 430.0, 517.0, 324.8907508686574, 340.1646660075088,3,0,1
435.0, 535.0, 526.0, 421.0, 375.022665981671, 230.7552816296953,3,0,1
435.0, 535.0, 718.0, 229.0, 395.82824558133797, 202.3857702507763,0,0,1
563.0, 407.0, 782.0, 165.0, 283.45193596093145, 344.65054765660824,0,0,1
723.0, 247.0, 782.0, 165.0, 265.81948762270986, 496.7735902803208,3,0,1
787.0, 183.0, 910.0, 37.0, 347.2203911062828, 601.2254152977899,3,0,1
-1, -1, -1, -1, -1, -1,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, -1,1,0,1
851.0, 119.0, 142.0, 805.0, 93.53608929178085, -1,1,0,1
723.0, 247.0, 142.0, 805.0, 165.55965692160635, -1,1,0,1
563.0, 407.0, 142.0, 805.0, 252.79240494919938, -1,2,0,1
531.0, 439.0, 78.0, 869.0, 245.3507693079441, -1,3,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 904.8143455980348,3,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 800.0,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, -1,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 566.0821495154215,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 445.7084248698918,3,0,1
947.0, 23.0, 302.0, 645.0, 159.0, 301.8873962258113,2,0,1
947.0, 23.0, 462.0, 485.0, 239.0, 186.59046063504962,0,0,1
970.0, 0.0, 0.0, 947.0, 270.9778588741154, 587.2418581811075,1,0,0
-1, -1, -1, -1, -1, -1,1,0,1
947.0, 23.0, 15.0, 932.0, -1, 1041.1690544767455,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 193.6620768245554,3,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 71.55417527999327,1,0,1
819.0, 151.0, 174.0, 773.0, 119.40686747419514, 101.19288512538814,2,0,1
755.0, 215.0, 78.0, 869.0, 128.37834708392222, 204.89997559785115,1,0,1
627.0, 343.0, 15.0, 932.0, 219.4196891803468, 345.5792239125495,3,0,1
563.0, 407.0, 110.0, 837.0, 217.0184323968819, 364.85613603172413,0,0,1
691.0, 279.0, 174.0, 773.0, 88.0056816347672, 226.27416997969522,1,0,1
755.0, 215.0, 174.0, 773.0, 70.61161377563892, 163.1686244349691,2,0,0
