dist_top, dist_bottom, dist_left, dist_right, dist_head_tail, dist_candy, move, score, result
243.0, 727.0, 46.0, 901.0, 242.42524621004307, 945.4903489724261,1,0,1
83.0, 887.0, 46.0, 901.0, 282.0638225650358, 1020.9955925468042,0,0,1
36.0, 934.0, 62.0, 885.0, -1, 1033.6271087776288,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 955.9168373870187,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 834.2493632002364,0,0,1
970.0, 0.0, 0.0, 947.0, 112.37882362794157, 976.6969847398937,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 70.66116330771806,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 101.19288512538814,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 1003.8012751536033,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 861.6263691415206,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 892.3144064734133,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 866.3671277235766,1,0,1
819.0, 151.0, 238.0, 709.0, 137.41178988718545, 736.0,0,0,1
595.0, 375.0, 238.0, 709.0, 205.0219500443794, 512.0,1,0,1
435.0, 535.0, 238.0, 709.0, 208.0, 352.0,0,0,1
211.0, 759.0, 238.0, 709.0, 208.0, 128.0,2,0,1
147.0, 823.0, 110.0, 837.0, 147.5127113166862, 143.10835055998655,1,0,1
83.0, 887.0, 46.0, 901.0, 148.8086019019062, 192.0,0,0,1
36.0, 934.0, 61.0, 886.0, 126.24579200908045, 183.13383084509536,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 705.9072176993234,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 547.7517685959581,3,0,1
947.0, 23.0, 334.0, 613.0, 175.0, 389.29680193908604,2,0,1
947.0, 23.0, 526.0, 421.0, 256.0, 202.3857702507763,3,0,1
947.0, 23.0, 718.0, 229.0, 256.0, 64.0,0,0,1
962.0, 8.0, 767.0, 180.0, 209.53758612716717, 92.9623579735368,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 597.679680096287,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 475.7141999141922,2,0,1
947.0, 23.0, 366.0, 581.0, 191.0, 357.77087639996637,1,0,1
819.0, 151.0, 430.0, 517.0, 207.1955597979841, 214.66252583997982,1,0,1
627.0, 343.0, 430.0, 517.0, 248.3867951401604, 96.0,0,0,1
467.0, 503.0, 430.0, 517.0, 293.20641193534635, 186.59046063504962,2,0,1
371.0, 599.0, 302.0, 645.0, 220.58558429779586, 340.1646660075088,0,0,1
467.0, 503.0, 238.0, 709.0, 133.4541119636259, 329.460164511584,3,0,1
563.0, 407.0, 366.0, 581.0, 131.03434664239754, 172.32527382830412,1,0,1
435.0, 535.0, 398.0, 549.0, 107.33126291998991, 230.7552816296953,3,0,1
371.0, 599.0, 526.0, 421.0, 204.41379601191306, 256.0,0,0,1
531.0, 439.0, 590.0, 357.0, 147.75655653811103, 115.37764081484765,0,0,1
723.0, 247.0, 590.0, 357.0, 257.51310646256434, 115.37764081484765,2,0,1
787.0, 183.0, 462.0, 485.0, 218.35979483412234, 172.32527382830412,0,0,1
915.0, 55.0, 398.0, 549.0, 218.83783950679097, 315.1634496574753,3,0,1
962.0, 8.0, 382.0, 565.0, -1, 353.6453025278294,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 159.40200751558933,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, -1,3,0,1
755.0, 215.0, 206.0, 741.0, 127.94530081249565, 115.37764081484765,0,0,1
883.0, 87.0, 270.0, 677.0, 127.94530081249565, 172.32527382830412,1,0,1
962.0, 8.0, 254.0, 693.0, 140.03213916812098, 202.94087809014724,2,0,0
-1, -1, -1, -1, -1, -1,1,0,1
947.0, 23.0, 15.0, 932.0, -1, 921.5557498057293,1,0,1
755.0, 215.0, 15.0, 932.0, 112.0, 934.7946298519264,0,0,1
563.0, 407.0, 15.0, 932.0, 160.0, 985.9741375918538,0,0,1
339.0, 631.0, 15.0, 932.0, 160.0, 1086.2858739760911,0,0,1
147.0, 823.0, 15.0, 932.0, 160.0, 1199.1934789682605,3,0,1
83.0, 887.0, 142.0, 805.0, 118.51160280748886, 1150.0695631134665,2,0,1
83.0, 887.0, 334.0, 613.0, 160.0, 1026.9508264761268,1,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,0,0,1
970.0, 0.0, 0.0, 947.0, 112.37882362794157, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 836.5267479286003,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 768.6663775657161,3,0,1
755.0, 215.0, 206.0, 741.0, 148.8086019019062, 647.1599493170139,3,0,1
755.0, 215.0, 334.0, 613.0, 183.0027322200409, 520.9222590751906,2,0,1
755.0, 215.0, 526.0, 421.0, 208.0, 334.0898082851376,0,0,1
883.0, 87.0, 590.0, 357.0, 147.5127113166862, 257.9922479455536,0,0,1
962.0, 8.0, 575.0, 372.0, 153.05554547287727, 292.851498203441,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 352.4556709715422,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 194.64840096954302,1,0,1
819.0, 151.0, 238.0, 709.0, 137.41178988718545, 160.0,3,0,1
755.0, 215.0, 398.0, 549.0, 144.5060552364502, 163.1686244349691,0,0,1
883.0, 87.0, 462.0, 485.0, 137.41178988718545, 101.19288512538814,3,0,1
947.0, 23.0, 590.0, 357.0, 138.13037319865606, 226.27416997969522,0,0,1
962.0, 8.0, 638.0, 309.0, 124.06449935416659, 276.0307953834137,2,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,2,0,1
947.0, 23.0, 206.0, 741.0, 96.0, -1,0,0,1
962.0, 8.0, 255.0, 692.0, 52.20153254455275, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 872.9541797826505,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 800.0,2,0,1
947.0, 23.0, 398.0, 549.0, 112.0, 768.6663775657161,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 544.2949568019163,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 407.29350596345137,3,0,1
755.0, 215.0, 206.0, 741.0, 138.13037319865606, 275.27440854536405,3,0,1
755.0, 215.0, 398.0, 549.0, 189.02380802428036, 226.27416997969522,0,0,1
883.0, 87.0, 462.0, 485.0, 137.41178988718545, 364.85613603172413,2,0,1
947.0, 23.0, 334.0, 613.0, 133.2216198670471, 417.22895393296955,3,0,1
947.0, 23.0, 142.0, 805.0, 189.02380802428036, 472.4743379274688,1,0,1
819.0, 151.0, 46.0, 901.0, 137.41178988718545, 430.5159695063587,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, -1,0,0,1
962.0, 8.0, 221.0, 726.0, 96.17692030835673, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 571.5391500151148,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 435.2470562795342,3,0,1
947.0, 23.0, 366.0, 581.0, 191.0, 301.8873962258113,2,0,1
947.0, 23.0, 526.0, 421.0, 271.0, 256.0,2,0,1
947.0, 23.0, 718.0, 229.0, 336.0, 320.0,1,0,1
819.0, 151.0, 782.0, 165.0, 247.88707106261108, 286.2167011199731,0,0,1
627.0, 343.0, 782.0, 165.0, 263.1501472543764, 263.8787600395303,3,0,1
563.0, 407.0, 910.0, 37.0, 242.404620418011, 404.7715405015526,1,0,1
435.0, 535.0, 936.0, 11.0, 262.9676786222976, 483.359079774033,0,0,1
243.0, 727.0, 936.0, 11.0, 304.6325655605454, 607.2923513432389,1,0,1
51.0, 919.0, 936.0, 11.0, 342.64413025761877, 760.0657866263946,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 1221.17361583028,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 1114.5007851051519,3,0,1
947.0, 23.0, 302.0, 645.0, 159.0, 1038.398767333629,1,0,1
819.0, 151.0, 366.0, 581.0, 147.5127113166862, 896.5712464718016,2,0,1
755.0, 215.0, 238.0, 709.0, 136.23509092741122, 928.0,1,0,1
627.0, 343.0, 142.0, 805.0, 147.898613921835, 915.2223773488058,2,0,1
563.0, 407.0, 15.0, 932.0, 148.00337833982033, 987.5064556751009,0,0,1
970.0, 0.0, 0.0, 947.0, 355.50808710914015, 1248.0596940851829,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 505.64908780694935,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 480.0,3,0,1
947.0, 23.0, 366.0, 581.0, 191.0, 516.9758214849123,1,0,1
819.0, 151.0, 430.0, 517.0, 181.9505427307102, 435.2470562795342,1,0,1
627.0, 343.0, 430.0, 517.0, 226.27416997969522, 301.8873962258113,2,0,1
563.0, 407.0, 302.0, 645.0, 181.9505427307102, 160.0,0,0,1
691.0, 279.0, 238.0, 709.0, 137.00364958642524, 232.96351645697658,1,0,1
883.0, 87.0, 238.0, 709.0, 226.27416997969522, 420.89428601490897,1,0,1
962.0, 8.0, 222.0, 725.0, 234.0363219673391, 497.32182739147896,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 804.7465439503297,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 736.6953237261656,3,0,1
755.0, 215.0, 174.0, 773.0, 135.7645019878171, 647.1599493170139,2,0,1
755.0, 215.0, 302.0, 645.0, 172.69626515938322, 520.9222590751906,1,0,1
627.0, 343.0, 366.0, 581.0, 147.5127113166862, 500.8792269599529,3,0,1
563.0, 407.0, 494.0, 453.0, 148.8086019019062, 430.5159695063587,2,0,1
563.0, 407.0, 686.0, 261.0, 200.15993605114886, 315.1634496574753,1,0,1
435.0, 535.0, 750.0, 197.0, 147.5127113166862, 420.89428601490897,2,0,1
339.0, 631.0, 622.0, 325.0, 143.28293687665675, 546.816239700322,2,0,1
339.0, 631.0, 430.0, 517.0, 200.15993605114886, 640.0,3,0,1
339.0, 631.0, 238.0, 709.0, 208.0, 770.6620530427069,1,0,1
211.0, 759.0, 174.0, 773.0, 147.5127113166862, 905.0966799187809,1,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 863.5930754701545,3,0,1
947.0, 23.0, 238.0, 709.0, 48.0, 640.7995006240252,2,0,1
947.0, 23.0, 430.0, 517.0, 48.0, 449.14140312378237,3,0,1
947.0, 23.0, 654.0, 293.0, 48.0, 226.27416997969522,2,0,1
947.0, 23.0, 846.0, 101.0, 48.0, -1,1,0,1
787.0, 183.0, 910.0, 37.0, 48.0, 131.93938001976514,0,0,1
595.0, 375.0, 910.0, 37.0, 48.0, 321.5960198758685,3,0,1
499.0, 471.0, 936.0, 11.0, 30.528675044947494, 420.0238088489747,0,0,1
-1, -1, -1, -1, -1, -1,0,0,1
-1, -1, -1, -1, -1, -1,2,0,1
915.0, 55.0, 910.0, 37.0, 26.0, -1,2,0,1
915.0, 55.0, 718.0, 229.0, 64.0, 374.550397143028,3,0,1
915.0, 55.0, 526.0, 421.0, 64.0, 204.89997559785115,2,0,1
915.0, 55.0, 302.0, 645.0, 64.0, 143.10835055998655,1,0,1
755.0, 215.0, 238.0, 709.0, 64.0, 131.93938001976514,2,0,1
691.0, 279.0, 110.0, 837.0, 64.0, 273.408119850161,0,0,1
851.0, 119.0, 46.0, 901.0, 64.0, 326.3372488699382,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 714.5579052813005,0,0,1
970.0, 0.0, 0.0, 947.0, 51.42956348249516, 733.7063445275637,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 987.5064556751009,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 419.90594184888596,3,0,1
947.0, 23.0, 206.0, 741.0, 80.0, 232.96351645697658,0,0,1
962.0, 8.0, 255.0, 692.0, 37.16180835212409, 192.00520826269272,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 768.3755592156741,0,0,1
962.0, 8.0, 62.0, 885.0, 21.93171219946131, 728.3302822209166,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 416.38563856117804,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 275.27440854536405,1,0,1
819.0, 151.0, 270.0, 677.0, 146.8638825579659, 135.7645019878171,1,0,1
627.0, 343.0, 270.0, 677.0, 200.15993605114886, 135.7645019878171,1,0,1
435.0, 535.0, 270.0, 677.0, 208.0, 303.5786553761644,0,0,1
243.0, 727.0, 270.0, 677.0, 208.0, 489.50587330490737,3,0,1
147.0, 823.0, 398.0, 549.0, 147.5127113166862, 576.8882040742383,3,0,1
147.0, 823.0, 590.0, 357.0, 200.15993605114886, 618.0226533064949,3,0,1
147.0, 823.0, 782.0, 165.0, 208.0, 710.5153059575846,2,0,1
-1, -1, -1, -1, -1, -1,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 701.678701401147,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 569.7438020724754,0,0,1
962.0, 8.0, 221.0, 726.0, 96.17692030835673, 551.7544743814951,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 479.0,2,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 288.0,2,0,1
947.0, 23.0, 366.0, 581.0, 191.0, 128.0,3,0,1
947.0, 23.0, 526.0, 421.0, 271.0, 275.27440854536405,1,0,1
819.0, 151.0, 590.0, 357.0, 207.1955597979841, 289.77232442039735,2,0,1
755.0, 215.0, 462.0, 485.0, 135.1184665395519, 163.1686244349691,0,0,1
883.0, 87.0, 398.0, 549.0, 134.33167906342868, 135.7645019878171,0,0,1
962.0, 8.0, 382.0, 565.0, 180.00555546982432, 192.41881404893857,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 677.7381500255095,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 505.14255413694855,0,0,1
962.0, 8.0, 62.0, 885.0, 21.93171219946131, 476.689626486669,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 511.0,1,0,1
851.0, 119.0, 78.0, 869.0, 79.30952023559341, 458.1702740248433,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 940.3323880415903,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 792.2827778009566,3,0,1
947.0, 23.0, 398.0, 549.0, 112.0, 665.876865493914,1,0,1
819.0, 151.0, 462.0, 485.0, 97.32420048477151, 524.8390229394153,2,0,1
755.0, 215.0, 334.0, 613.0, 97.32420048477151, 569.7438020724754,2,0,1
755.0, 215.0, 142.0, 805.0, 112.0, 730.4135814728529,0,0,1
883.0, 87.0, 78.0, 869.0, 97.32420048477151, 852.0657251644383,3,0,1
962.0, 8.0, 62.0, 885.0, -1, 911.5267412424059,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 921.5557498057293,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 762.6716200305345,1,0,1
819.0, 151.0, 238.0, 709.0, 137.41178988718545, 704.5707913332769,0,0,1
595.0, 375.0, 238.0, 709.0, 205.0219500443794, 767.8567574749864,1,0,1
403.0, 567.0, 238.0, 709.0, 208.0, 865.6488895620441,3,0,1
339.0, 631.0, 366.0, 581.0, 147.5127113166862, 810.355477552907,3,0,1
339.0, 631.0, 558.0, 389.0, 200.15993605114886, 688.9557315241669,2,0,1
339.0, 631.0, 750.0, 197.0, 208.0, 605.2867089239611,1,0,1
211.0, 759.0, 814.0, 133.0, 147.5127113166862, 714.4928271158501,2,0,1
147.0, 823.0, 686.0, 261.0, 136.23509092741122, 807.66577245789,1,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 481.0,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 496.7735902803208,1,0,1
819.0, 151.0, 238.0, 709.0, 127.94530081249565, 400.95885075653337,3,0,1
723.0, 247.0, 366.0, 581.0, 127.94530081249565, 409.7999511957023,2,0,1
723.0, 247.0, 558.0, 389.0, 176.0, 572.4334022399462,2,0,1
723.0, 247.0, 750.0, 197.0, 176.0, 749.100794286056,0,0,1
851.0, 119.0, 814.0, 133.0, 127.94530081249565, 858.6501033599193,2,0,1
915.0, 55.0, 686.0, 261.0, 127.94530081249565, 781.2195594069569,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 1284.9346286873897,0,0,1
970.0, 0.0, 0.0, 947.0, 51.42956348249516, 1311.7381598474599,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 730.7208769427626,0,0,1
962.0, 8.0, 63.0, 884.0, 15.033296378372908, 727.3857298572746,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 321.49805598168086,0,0,1
970.0, 0.0, 0.0, 947.0, 51.42956348249516, 346.07080200444534,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 364.2430507230028,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 295.0254226333724,0,0,1
962.0, 8.0, 223.0, 724.0, 98.15294188153507, 303.37105992497044,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 978.7507343547692,0,0,1
970.0, 0.0, 0.0, 947.0, 51.42956348249516, 1004.8308315333483,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 914.418394390664,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 792.2827778009566,2,0,1
947.0, 23.0, 366.0, 581.0, 191.0, 665.876865493914,3,0,1
947.0, 23.0, 526.0, 421.0, 256.0, 588.3128419472075,1,0,1
819.0, 151.0, 590.0, 357.0, 181.9505427307102, 445.7084248698918,0,0,1
595.0, 375.0, 590.0, 357.0, 235.9364321167886, 249.92798962901293,0,0,1
403.0, 567.0, 590.0, 357.0, 256.0, 160.0,3,0,1
339.0, 631.0, 718.0, 229.0, 181.9505427307102, 71.55417527999327,3,0,1
339.0, 631.0, 910.0, 37.0, 226.27416997969522, 172.32527382830412,0,0,1
-1, -1, -1, -1, -1, -1,0,0,1
-1, -1, -1, -1, -1, -1,2,0,1
723.0, 247.0, 846.0, 101.0, 58.0, 334.0898082851376,0,0,1
851.0, 119.0, 782.0, 165.0, 116.36150566231085, 449.14140312378237,3,0,1
947.0, 23.0, 910.0, 37.0, 151.64761785138597, 567.0414446934192,1,0,1
819.0, 151.0, 936.0, 11.0, 123.70933675353692, 455.688490089447,0,0,1
627.0, 343.0, 936.0, 11.0, 244.29695045169925, 291.15631540462937,1,0,1
467.0, 503.0, 936.0, 11.0, 256.0, 196.70282153543198,3,0,1
-1, -1, -1, -1, -1, -1,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 171.95638982020995,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, -1,2,0,1
947.0, 23.0, 366.0, 581.0, 191.0, -1,2,0,1
947.0, 23.0, 526.0, 421.0, 271.0, -1,2,0,1
947.0, 23.0, 718.0, 229.0, 304.0, -1,2,0,1
947.0, 23.0, 910.0, 37.0, 304.0, -1,2,0,1
-1, -1, -1, -1, -1, -1,1,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 1089.2350526860582,3,0,1
947.0, 23.0, 238.0, 709.0, 32.0, 960.5331852674326,3,0,1
947.0, 23.0, 462.0, 485.0, 32.0, 870.4941125590684,2,0,1
947.0, 23.0, 654.0, 293.0, 32.0, 834.4579078659391,0,0,1
962.0, 8.0, 703.0, 244.0, 21.213203435596427, 847.1328113111898,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 384.33448973517847,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 226.27416997969522,2,0,1
947.0, 23.0, 366.0, 581.0, 191.0, -1,0,0,1
970.0, 0.0, 0.0, 947.0, 223.1882613400624, 401.78227935039644,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 940.5705715149714,1,0,1
787.0, 183.0, 78.0, 869.0, -1, 774.6379799622531,3,0,1
723.0, 247.0, 206.0, 741.0, -1, 647.9506154021308,0,0,1
851.0, 119.0, 302.0, 645.0, -1, 719.1105617358154,0,0,1
970.0, 0.0, 0.0, 947.0, -1, 968.010847046664,3,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,2,0,1
947.0, 23.0, 206.0, 741.0, 48.0, -1,1,0,1
819.0, 151.0, 302.0, 645.0, 48.0, -1,0,0,1
595.0, 375.0, 302.0, 645.0, 48.0, -1,3,0,1
531.0, 439.0, 430.0, 517.0, 48.0, -1,0,0,1
691.0, 279.0, 494.0, 453.0, 48.0, -1,1,0,1
883.0, 87.0, 494.0, 453.0, 48.0, -1,0,0,1
962.0, 8.0, 478.0, 469.0, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 576.8335981892872,1,0,1
819.0, 151.0, 78.0, 869.0, 32.0, 449.14140312378237,3,0,1
723.0, 247.0, 206.0, 741.0, 32.0, 386.6574711550263,2,0,1
723.0, 247.0, 430.0, 517.0, 32.0, 520.9222590751906,2,0,1
723.0, 247.0, 622.0, 325.0, 32.0, 675.0407395113276,3,0,1
723.0, 247.0, 814.0, 133.0, 32.0, 844.8242420764215,0,0,1
851.0, 119.0, 910.0, 37.0, 32.0, 988.3804935347521,1,0,1
970.0, 0.0, 0.0, 947.0, 910.2906129363304, 600.7636806598748,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 496.5168677900077,0,0,1
970.0, 0.0, 0.0, 947.0, 51.42956348249516, 522.6595450195089,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 596.8458762528229,3,0,1
947.0, 23.0, 206.0, 741.0, 96.0, 416.0,2,0,1
947.0, 23.0, 398.0, 549.0, 96.0, 249.92798962901293,3,0,1
947.0, 23.0, 590.0, 357.0, 96.0, 160.0,0,0,1
962.0, 8.0, 639.0, 308.0, 52.20153254455275, 181.7305698004604,2,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, -1,1,0,1
819.0, 151.0, 238.0, 709.0, 137.41178988718545, -1,2,0,1
755.0, 215.0, 110.0, 837.0, 137.90213921473443, -1,0,0,1
883.0, 87.0, 46.0, 901.0, 137.90213921473443, -1,0,0,1
962.0, 8.0, 30.0, 917.0, 168.86088949191284, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 1064.9924882364194,1,0,1
819.0, 151.0, 110.0, 837.0, 90.19977827023745, 906.227344544403,2,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 557.8826041381825,2,0,1
947.0, 23.0, 206.0, 741.0, -1, 374.550397143028,0,0,1
962.0, 8.0, 286.0, 661.0, -1, 307.2995281480269,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 825.009696912709,1,0,1
819.0, 151.0, 78.0, 869.0, 97.32420048477151, 702.5439488032048,3,0,1
755.0, 215.0, 206.0, 741.0, 111.42710621747295, 559.7713819051488,3,0,1
755.0, 215.0, 398.0, 549.0, 144.0, 407.29350596345137,1,0,1
627.0, 343.0, 494.0, 453.0, 111.42710621747295, 249.92798962901293,3,0,1
563.0, 407.0, 622.0, 325.0, 111.42710621747295, 115.37764081484765,3,0,1
563.0, 407.0, 814.0, 133.0, 144.0, 160.0,3,0,1
-1, -1, -1, -1, -1, -1,1,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 1119.200160829152,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 996.6343361534359,2,0,1
947.0, 23.0, 366.0, 581.0, 191.0, 864.592389510803,2,0,1
947.0, 23.0, 558.0, 389.0, 240.0, 758.6092538323006,3,0,1
947.0, 23.0, 750.0, 197.0, 240.0, 690.7850606375329,2,0,1
947.0, 23.0, 910.0, 37.0, 240.0, 672.0,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 520.2470566951821,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 746.8768305416897,0,0,1
962.0, 8.0, 62.0, 885.0, 21.93171219946131, 755.2489655736048,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 915.4326845814497,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
-1, -1, -1, -1, -1, -1,1,0,1
947.0, 23.0, 15.0, 932.0, -1, 546.7586304760081,1,0,1
787.0, 183.0, 15.0, 932.0, 96.0, 551.4208918784271,1,0,1
595.0, 375.0, 15.0, 932.0, 192.0, 614.6486801417539,1,0,1
403.0, 567.0, 15.0, 932.0, 208.0, 724.7406432648855,1,0,1
211.0, 759.0, 15.0, 932.0, 208.0, 863.9635408974154,2,0,1
970.0, 0.0, 0.0, 947.0, 646.1741251396561, 564.7415338010832,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 806.8116260937246,2,0,1
947.0, 23.0, 238.0, 709.0, -1, 633.5676759431466,2,0,1
947.0, 23.0, 462.0, 485.0, -1, 500.8792269599529,0,0,1
962.0, 8.0, 511.0, 436.0, -1, 494.96868587820785,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 452.40800169758273,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 458.1702740248433,3,0,1
947.0, 23.0, 366.0, 581.0, 191.0, 532.5861432669836,3,0,1
947.0, 23.0, 526.0, 421.0, 271.0, 633.5676759431466,2,0,1
947.0, 23.0, 718.0, 229.0, 288.0, 781.2195594069569,0,0,1
970.0, 0.0, 0.0, 947.0, 526.5026115794678, 477.4149138851865,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 1134.337251438037,1,0,1
787.0, 183.0, 78.0, 869.0, 48.0, 973.2420048477152,0,0,1
595.0, 375.0, 78.0, 869.0, 48.0, 844.8242420764215,1,0,1
371.0, 599.0, 78.0, 869.0, 48.0, 731.1142181629352,3,0,1
307.0, 663.0, 206.0, 741.0, 48.0, 588.3128419472075,3,0,1
307.0, 663.0, 430.0, 517.0, 48.0, 390.60977970347847,1,0,1
179.0, 791.0, 494.0, 453.0, 48.0, 273.408119850161,1,0,1
51.0, 919.0, 494.0, 453.0, 48.0, 257.9922479455536,1,0,1
36.0, 934.0, 509.0, 438.0, 34.438350715445125, 245.5402207378661,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 976.3938754416682,3,0,1
947.0, 23.0, 238.0, 709.0, -1, 880.4362555006467,0,0,1
962.0, 8.0, 287.0, 660.0, -1, 880.0738605367166,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 789.4916085684508,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,1,0,1
787.0, 183.0, 78.0, 869.0, -1, -1,3,0,1
723.0, 247.0, 238.0, 709.0, -1, -1,1,0,1
595.0, 375.0, 302.0, 645.0, -1, -1,3,0,1
531.0, 439.0, 462.0, 485.0, -1, -1,1,0,1
371.0, 599.0, 526.0, 421.0, -1, -1,1,0,1
243.0, 727.0, 526.0, 421.0, -1, -1,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 325.35672730097343,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 143.10835055998655,2,0,1
